product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
629,1,104,Owen-Hernandez Identify,Occur season work reduce program. Third little within act.,127.01,122.11,683,10.51,True,2023-01-28,Mooney PLC,SKU-80328,3.3,610
630,2,201,Garcia-Patrick Organization,"Often design me population. Local dog son personal. Smile a development point own far.
Strong term successful pick new main do. Medical real material reach enough past.",46.51,38.52,669,0.48,True,2023-01-20,"Mcclure, Gay and Thompson",SKU-16003,3.5,678
631,2,201,Allen-Hebert Him,"Research success professor live left dream. Piece there else indeed rather.
Decide real glass someone beyond from. Black ready usually election trial view. Analysis inside likely fine.",180.53,146.22,314,16.43,False,2023-01-20,Stephenson-Lloyd,SKU-32372,4.7,86
632,1,101,Ferrell Ltd Full,Stay already both knowledge pattern card huge. Within consumer service step candidate cause. Project sell situation figure social perhaps.,502.17,482.0,225,1.36,True,2023-01-11,"Tanner, Stevens and Valdez",SKU-98918,3.8,137
633,5,505,Kemp-Delgado Type,"Sit upon artist wall realize. Eye artist administration design. Bank moment increase agent everybody.
Then way kind. Majority mouth public career learn because.",145.96,141.18,812,4.34,False,2023-01-06,Sanchez PLC,SKU-53975,3.1,295
634,2,204,Bailey-Kim Actually,"Level yeah actually imagine join. Idea response and. Gas office design.
Money mention reveal opportunity blood night agency. Imagine feeling particular eight once east.",176.37,154.15,168,8.83,True,2023-01-02,Scott-Hill,SKU-27481,3.2,878
635,5,504,"Pugh, Davis and Rivera Likely","Reduce on building third both policy prepare. Outside turn enjoy alone art make attention.
Point west art very red. Fire impact other budget eat measure economy.",779.89,626.35,498,1.71,False,2023-01-30,"Russell, Cox and Hill",SKU-21683,4.4,620
636,3,304,"Eaton, Chavez and Mack Two","Expert college how get decide sit rate end. House girl improve read head tell. Often everyone laugh challenge.
Yard spend rather decide. Worker argue pressure order. Customer high another degree.",696.57,667.62,487,13.88,True,2023-01-21,"Griffin, Hart and Ponce",SKU-45513,4.0,429
637,2,202,"Lee, Pugh and Blair Present","Reality what place country our. Than cell personal live. None activity consider.
One human city.
Above enjoy yeah care. Born poor cut it economic somebody.",614.43,496.17,184,14.37,True,2023-01-03,Day-Moore,SKU-92207,4.7,325
638,3,304,Lee and Sons Idea,"Individual evidence little read wide gun if. Add question course allow industry focus training.
Itself way who institution specific reflect. Activity view record these interview.",14.52,12.3,120,19.73,True,2023-01-20,Gonzalez LLC,SKU-57435,4.7,568
639,5,502,"Mccoy, Greene and Daniels Within",Bring after vote knowledge raise shoulder really. Ten general near. Make doctor series buy forget stuff somebody represent.,469.57,434.49,213,5.6,True,2023-01-26,"Stanley, Acosta and Kim",SKU-29558,4.4,1008
640,4,404,Rogers-Contreras Avoid,None mean keep part TV light bed. Nation role significant really.,184.56,172.38,44,1.18,True,2023-01-07,"Gonzalez, Anderson and Williams",SKU-66973,3.5,652
641,4,401,Nash Inc Born,"Participant market itself Mr. Drive important run project opportunity. Process maybe eye in event he.
Per consider and size. Nothing manage course natural policy remain.
Morning understand customer.",113.38,91.89,550,3.6,True,2023-01-16,"Ward, Edwards and Sutton",SKU-77489,3.2,931
642,2,204,Johnston Group Experience,Common difficult treat direction market. Candidate seek it water realize actually technology. Help admit method baby table live total hope.,596.78,516.33,203,14.97,True,2023-01-08,"Garcia, Evans and Johnson",SKU-24435,3.7,115
643,2,204,Cole-Snyder Expert,Threat role although school exist well no machine. Notice short view task. Machine site former certainly.,871.19,762.38,225,1.56,True,2023-01-02,Oconnor-Wright,SKU-67129,3.3,966
644,5,504,Holland Ltd From,"Traditional card role city wind point control. Crime thought social not discussion think rate where.
Star condition play sign whatever might. Well defense wear small.",186.28,162.94,468,14.42,True,2023-01-09,Brown Inc,SKU-36504,3.7,54
645,5,501,Watson Ltd Today,"Mind none can partner coach special fund. Tonight police state.
Catch prove baby red research despite me. Hair story our offer own according allow.",287.8,236.63,476,9.23,True,2023-01-11,"Carr, Smith and Rodriguez",SKU-38816,4.8,633
646,2,205,"Keller, Peterson and Tran Time",Television term fear respond decision price dark. Information successful always product especially official level.,906.52,830.03,566,17.11,False,2023-01-28,Bennett-Camacho,SKU-78389,4.0,239
647,5,504,Sloan-Hale Life,"Reduce tree beat red ten. Hotel able technology tax seat.
Lose attention relate anything. Born support force mouth performance sort pretty. Marriage husband soldier instead discussion west.",838.62,717.72,747,8.62,True,2023-01-08,Bowers and Sons,SKU-52899,3.9,243
648,5,502,"Hill, Allen and Graves Analysis","Rich idea research. Network whole next consider. Already owner Mr page partner.
Network quickly draw behind. Thank free great crime. Thing officer speak everything.",914.62,896.01,427,19.61,False,2023-01-16,"Nguyen, Huynh and Perez",SKU-76088,3.1,554
649,4,404,Brady-Anderson Capital,Between film across military catch. Inside garden someone police.,811.62,762.38,100,9.1,True,2023-01-18,Johnson and Sons,SKU-11628,4.4,442
650,2,202,Cruz Inc Eye,Start image chair recognize work computer church. Wrong contain station. Onto idea white college name.,364.82,309.3,92,0.42,True,2023-01-06,"Sandoval, Anderson and Miller",SKU-70199,4.7,780
651,5,501,Thompson Ltd Until,"Leader almost traditional total leave. Exist could attack player amount what total.
However each animal sea. Interesting exist sing seem our enjoy.",976.66,871.91,141,17.5,True,2023-01-26,"Smith, Scott and Smith",SKU-58551,4.3,731
652,1,101,"Cardenas, Curry and Ross Treat","Nice agreement treat. Make improve base matter sea.
Quality note accept before bank him admit huge.
Not national soldier. Southern color cause remember on only.",391.03,366.85,543,0.75,True,2023-01-09,Harmon-Sosa,SKU-90281,4.1,836
653,2,201,Craig and Sons If,"Board fish step data. Pretty lead direction expect seven perform collection north.
Cut cold meeting now. Everything bar investment inside. Employee on the majority leg matter police.",624.25,541.31,954,1.19,True,2023-01-22,Spencer Ltd,SKU-57708,4.8,131
654,4,403,Lee-Dixon Maintain,Business wear listen act. Wear yes traditional language unit. Few sell service approach. Series simple consumer hot lay sea over.,470.7,380.41,375,3.59,True,2023-01-03,"Torres, Lewis and Foster",SKU-83499,4.4,225
655,2,203,Parker-Harrison Data,"Beyond consider before every region. Marriage them left everybody data program.
Skill almost program catch live light else visit. Manage firm night feeling speak life media.",246.25,202.59,489,14.77,True,2023-01-28,Wolfe-Ramirez,SKU-37498,4.5,794
656,2,203,Johnson Ltd Arm,"Need them whose kitchen discover generation cup.
With term there already want response rather. Political trip five individual response.",359.18,306.55,696,8.52,False,2023-01-12,Henry Group,SKU-55249,3.9,528
657,5,501,Sherman-Wiggins Often,"Forget shake data better yeah. Mr open to owner force. Middle region third.
Way prevent arrive rest town. Significant level civil reach rule call reach.
Coach might first wait property tell voice.",475.46,430.95,845,10.7,True,2023-01-20,Wilson PLC,SKU-58253,4.6,991
658,1,102,Robertson-Little War,On establish cover involve black likely case. Visit recently remain set grow feeling. There treat position above interest international.,892.98,796.16,82,7.87,True,2023-01-31,Mcgee-Smith,SKU-20085,3.2,300
659,1,102,"Stephenson, Andrade and Serrano Network","Exactly enjoy building guy also. Floor continue try scene. Third back hit sister experience painting.
Full top probably seek. Scene affect practice provide avoid often. Meeting reach page.",501.37,488.83,533,19.05,False,2023-01-14,Mckee-Oliver,SKU-99443,4.1,147
660,4,403,"Bailey, Hall and Gibson Focus","Maintain yourself Mr be fire figure from. Again truth share must move attention charge a.
Design hard model out.
Course way wind. Many research good thought bill stock. Fire really design notice.",425.93,403.59,21,5.9,False,2023-01-28,Powell-Carter,SKU-40451,4.7,542
661,3,304,Hogan-Campbell Together,Many improve civil little. Build customer let. Data trouble individual while room partner paper.,582.92,542.78,805,6.59,True,2023-01-23,"Lynch, Daugherty and Scott",SKU-79489,4.7,469
662,4,403,Hunt PLC Lawyer,"Police him several class. Forget campaign work rate part speak. South want until yet trouble able.
Record impact hair far skin. Around measure plant military say return know.",571.58,559.95,313,3.52,True,2023-01-16,"Li, Kim and Long",SKU-58745,4.9,803
663,1,102,"Baxter, Carlson and Webb Certainly","Fact board wonder. Hope care part help get.
Finish truth reality wish growth.
Like PM current true. Whatever wait before six cup such dinner. Trip avoid necessary thought price.",359.59,320.46,170,12.41,True,2023-01-18,Davis-Tate,SKU-47387,3.4,199
664,2,202,"Sullivan, Boyd and Yates Research",Blue read accept investment. Arrive show picture receive former. Leg stay high chance course senior whose give.,245.53,198.44,324,11.53,True,2023-01-12,Hughes-Brown,SKU-34182,3.4,741
665,1,103,Williams LLC Hot,"Different prevent present listen. Ball floor significant. Offer left meet whatever itself would.
To claim price also. Growth deep right up clearly.",978.24,811.54,459,10.84,True,2023-01-10,Williams LLC,SKU-25923,4.8,430
666,4,402,"Hampton, Dalton and Crawford Remain","Rich very kitchen instead simple. Reach analysis peace life.
Authority within fight example. Suffer want any let easy.
Leg see manage agency. Project add travel think young simple serve.",948.31,934.62,159,0.19,True,2023-01-17,"Sandoval, Griffin and Lewis",SKU-53421,4.3,319
667,4,403,Cervantes-Torres World,"Cup should character. Hundred store study like.
Recently themselves same interesting into ready thing. Foot whether politics feel language. Blood human yeah can discover purpose important.",969.91,922.22,587,13.37,True,2023-01-24,Smith Group,SKU-67947,3.7,135
668,4,401,Roberson-Price Rate,"Such order something just imagine best party anyone. Learn enough trial middle voice team.
There stay practice subject federal. Defense environment bring. Understand sign time design set page.",148.03,134.73,315,0.59,True,2023-01-08,Hill-Marks,SKU-68454,3.7,350
669,1,105,"Cook, Scott and Pena Prove",Bank room middle suddenly. Pattern receive seven likely a city man. Responsibility myself ever blue up both.,644.9,591.17,227,15.65,True,2023-01-07,Massey PLC,SKU-12955,3.2,887
670,4,401,"White, Long and Klein Relationship",At team perhaps reduce message. Now federal campaign best service. Return shoulder building water imagine able would.,976.08,857.86,502,6.42,True,2023-01-31,Ware-Fitzgerald,SKU-17346,4.8,389
671,4,402,Bentley Group Serious,Us daughter station art need call between question. Blood myself star.,718.8,636.52,395,7.52,True,2023-01-12,Escobar-Brown,SKU-50381,5.0,912
672,5,501,Molina LLC Eight,Run fish teacher finally Mr thing. Dream condition find operation rather state staff. Laugh bit appear possible time treat.,223.54,218.52,759,19.85,True,2023-01-10,Palmer-Mills,SKU-31468,4.6,1005
673,4,404,"Simpson, Miller and Woods Cut","Mind cover culture beat. Father chair bar lay.
Four wrong style attention. Both together talk leg.
With road record only.",148.17,135.94,88,2.96,True,2023-01-28,"Rose, Myers and Bush",SKU-78852,5.0,89
674,5,504,Hudson-Jones Company,"Likely hospital successful fall investment human.
Son exist along point event far. Simple scene sing subject ground them soldier.",97.56,86.04,936,5.54,True,2023-01-15,"Park, Peters and Hunt",SKU-84437,4.5,150
675,2,202,Miles LLC Firm,Cold few film experience pass send. Positive in especially open whole conference amount grow.,833.96,715.45,502,0.94,True,2023-01-27,"White, Berg and Fox",SKU-86704,3.6,587
676,4,402,Ramirez-Becker Minute,"Soldier none this task. Sign recognize factor myself.
President without large travel find minute. Soldier behavior cup him writer blood have of.",36.57,29.28,268,6.07,True,2023-01-21,"Smith, Vazquez and Marshall",SKU-71936,3.2,705
677,3,304,Quinn PLC Lose,"Economic loss thing leg.
Of billion campaign my trip throughout value. Tend structure relationship candidate general six budget.
Old get section glass talk crime. Oil decide ever.",187.58,184.08,660,4.97,True,2023-01-09,"Richards, Booker and Holt",SKU-74625,5.0,79
678,5,503,Hunter Group Decide,Side southern card receive simple center stay. Nature practice three each step performance later. Head body avoid point PM so unit really.,585.26,534.41,889,5.23,True,2023-01-23,Ortega-Mcbride,SKU-25674,3.7,774
679,5,501,Rodriguez-Guerrero Thousand,Strategy stand pull real task wind. Too run item themselves identify. Past fact relationship later necessary main. Interesting travel put white while.,846.83,705.04,59,3.01,True,2023-01-23,Beck Inc,SKU-27759,3.7,68
680,3,303,Robinson-Carter Church,"Somebody Democrat author produce you with purpose.
Country our store matter save until population. Far provide other life site.",425.32,417.84,364,1.07,True,2023-01-21,"Kirby, Hernandez and Smith",SKU-20069,4.0,808
